Zirport ID,Name ,City ,Country ,IATA,ICAO,Latitude,longitude ,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
12055,Shanshan Airport,Shanshan,China,SXJ,ZWSS,42.91,90.25,0,\N,\N,\N,airport,OurAirports
12056,Yingkou Lanqi Airport,Yingkou,China,YKH,ZYYK,40.54,122.36,0,\N,\N,\N,airport,OurAirports
12057,Shenyang Dongta Airport,Shenyang,China,\N,ZYYY,41.78,123.50,0,\N,\N,\N,airport,OurAirports
12058,Bogorodskoye Airport,Bogorodskoe,Russia,BQG,UHNB,52.38,140.45,0,11,U,\N,airport,OurAirports
12059,Itapiranga Airport,Itapiranga,Brazil,\N,SSYT,-27.14,-53.69,1247,-3,S,\N,airport,OurAirports
12069,Aguas Calientes Airport,Aguas Calientes,Peru,\N,SPAT,-8.83,-74.68,9840,-6,U,\N,airport,OurAirports
12087,Rajiv Gandhi International Airport,Hyderabad,India,HYD,VOHS,17.23,78.43,2024,5.5,N,\N,airport,OurAirports
12090,Vancouver International Seaplane Base,Vancouver,Canada,\N,CAM9,49.18,-123.17,0,-8,A,\N,airport,OurAirports
12096,Bressaucourt Airport,Bressaucourt-Porrentruy,Switzerland,\N,LSZQ,47.39,7.03,1866,1,E,\N,airport,OurAirports
12104,Parakou Airport,Parakou,Benin,PKO,DBBP,9.36,2.61,1266,1,U,\N,airport,OurAirports
12106,Kandi Airport,Kandi,Benin,KDC,DBBK,11.14,2.94,951,1,U,\N,airport,OurAirports
12109,SokodÌ© Airport,Sokode,Togo,\N,DXSK,8.99,1.15,1214,0,U,\N,airport,OurAirports
12110,SansannÌ©-Mango Airport,Mango,Togo,\N,DXMG,10.37,0.47,460,0,U,\N,airport,OurAirports
12133,Arnbruck Airport,Arnbruck,Germany,\N,EDNB,49.12,12.99,1716,1,U,\N,airport,OurAirports
12163,JacarepaguÌÁ - Roberto Marinho Airport,Rio de Janeiro,Brazil,\N,SBJR,-22.99,-43.37,10,-3,S,\N,airport,OurAirports
12165,Hacaritama Airport,Aguachica,Colombia,\N,SKAG,8.25,-73.58,545,-5,N,\N,airport,OurAirports
12172,Hermannsburg Airport,Hermannsburg,Australia,HMG,YHMB,-23.93,132.80,593,9.5,N,\N,airport,OurAirports
12182,Mount Davies Airport,Pipalyatjara,Australia,\N,YMDV,-26.17,129.13,0,9.5,O,\N,airport,OurAirports
12183,Areyonga Airport,Areyonga,Australia,\N,YARN,-24.07,132.27,0,9.5,N,\N,airport,OurAirports
12185,Tracy Municipal Airport,Tracy,United States,\N,KTCY,37.69,-121.44,193,-8,A,\N,airport,OurAirports
12217,Mount Allan Airport,Yuelamu,Australia,\N,YMNA,-22.27,132.22,0,9.5,N,\N,airport,OurAirports
12218,Everard Park Airport,Mimili,Australia,\N,YEVP,-27.02,132.72,0,9.5,O,\N,airport,OurAirports
12219,Warrabri Airport,Ali-Curung,Australia,\N,YWBI,-21.00,134.40,383,9.5,N,\N,airport,OurAirports
12310,Krefeld-Egelsberg Airport,Krefeld,Germany,\N,EDLK,51.38,6.59,141,1,U,\N,airport,OurAirports
12311,Baidoa Airport,Baidoa,Somalia,BIB,HCMB,3.10,43.63,1820,3,U,\N,airport,OurAirports
12340,Ampilatwatja Airport,Ampilatwatja,Australia,\N,YAMJ,-21.66,135.23,0,9.5,N,\N,airport,OurAirports
12360,Kings Creek Airport,Petermann,Australia,KCS,YKCS,-24.42,131.84,615,9.5,N,\N,airport,OurAirports
12361,Harts Range Airport,Harts Range,Australia,\N,YHTS,-22.99,134.92,0,9.5,N,\N,airport,OurAirports
12391,Elliott Airport,Elliott,Australia,\N,YELL,-17.53,133.53,0,9.5,N,\N,airport,OurAirports
12392,Papunya Airport,Papunya,Australia,\N,YPAY,-23.25,131.90,620,9.5,N,\N,airport,OurAirports
12444,Fregon Airport,Fregon,Australia,\N,YFRG,-26.77,132.02,528,9.5,O,\N,airport,OurAirports
12445,Mount Liebig Airport,Mt Liebig,Australia,\N,YLBG,-23.24,131.26,0,9.5,N,\N,airport,OurAirports
12469,Bolton Field,Columbus,United States,\N,KTZR,39.90,-83.14,905,4,A,\N,airport,OurAirports
12470,Baltrum Airport,Baltrum,Germany,BMR,EDWZ,53.72,7.37,7,1,E,\N,airport,OurAirports
12528,Skagit Regional Airport,Skagit,United States,MVW,KBVS,48.47,-122.42,144,-8,A,\N,airport,OurAirports
12618,Goondiwindi Airport,Goondiwindi,Australia,GOO,YGDI,-28.52,150.32,714,10,O,\N,airport,OurAirports
12619,Liman Airfield,Odesa,Ukraine,\N,UKOE,46.58,30.70,0,2,E,\N,airport,OurAirports
12640,Lognes Emerainville Airport,Lognes,France,\N,LFPL,48.82,2.63,359,1,E,\N,airport,OurAirports
12672,Marion County Brown Field,Jasper,United States,APT,KAPT,35.06,-85.59,641,-5,A,\N,airport,OurAirports
12673,Evergreen Regional Airport/Middleton Field,Evergreen,United States,\N,KGZH,31.42,-87.04,259,-6,A,\N,airport,OurAirports
12675,Pryor Field Regional Airport,Decatur,United States,DCU,KDCU,34.65,-86.95,592,-6,A,\N,airport,OurAirports
12676,Glasgow Municipal Airport,Glasgow,United States,GLW,KGLW,37.03,-85.95,716,-6,A,\N,airport,OurAirports
12796,Danielson Airport,Danielson,United States,\N,KLZD,41.82,-71.90,238,-5,A,\N,airport,OurAirports
12844,Docker River Airport,Docker River,Australia,DKV,YDVR,-24.86,129.07,589,9.5,N,\N,airport,OurAirports
12856,Clearfield Lawrence Airport,Clearfield,United States,\N,KFIG,41.05,-78.41,1516,-5,A,\N,airport,OurAirports
12873,Jasper County Airport,Rensselaer,United States,RNZ,KRZL,40.95,-87.18,698,-5,A,\N,airport,OurAirports
12918,Ti Tree Airport,Ti Tree,Australia,\N,YTIT,-22.13,133.42,0,9.5,N,\N,airport,OurAirports
12919,Sabetta International Airport,Sabetta,Russia,SBT,USDA,71.22,72.05,46,5,N,\N,airport,OurAirports
12921,Alxa Left Banner Bayanhot Airport,Alxa Left Banner,China,AXF,ZBAL,38.75,105.59,4560,8,N,\N,airport,OurAirports
12931,El Fuentero Airport,Svenborg,Denmark,\N,SVFT,7.10,-69.58,420,1,E,\N,airport,OurAirports
12941,Sturgate Airfield,Eger,Hungary,\N,EGCS,53.38,-0.69,58,1,E,\N,airport,OurAirports
12945,Simberi Airport,Simberi Island,Papua New Guinea,NIS,AYSE,-2.66,152.00,10,10,N,\N,airport,OurAirports
12946,Bulolo Airport,Bulolo,Papua New Guinea,BUL,AYBU,-7.22,146.65,2240,10,N,\N,airport,OurAirports
12948,Kintore Airport,Kintore,Australia,\N,YKNT,-23.26,129.39,0,9.5,N,\N,airport,OurAirports
12950,Statesboro Bulloch County Airport,Statesboro,United States,TBR,KTBR,32.48,-81.74,187,-5,A,\N,airport,OurAirports
12951,Utopia Airport,Utopia,Australia,\N,YUTP,-22.06,134.79,0,9.5,N,\N,airport,OurAirports
12957,Nyrripi Airport,Nyirripi,Australia,\N,YNRR,-22.65,130.57,0,9.5,N,\N,airport,OurAirports
12958,Amata Airport,Amata,Australia,AMT,YAMT,-26.11,131.21,695,9.5,O,\N,airport,OurAirports
12961,Glacier Country Heliport,Franz Josef,New Zealand,\N,NZGH,-43.39,170.18,457,13,Z,\N,airport,OurAirports
12979,Erldunda Airport,Erldunda,Australia,EDD,YERL,-25.21,133.25,0,9.5,N,\N,airport,OurAirports
12980,Helisul I Heliport,Foz do Iguassu,Brazil,\N,SSHH,-25.60,-54.49,732,-3,S,\N,airport,OurAirports
12984,Finke Airport,Finke,Australia,FIK,YFNE,-25.59,134.58,0,9.5,N,\N,airport,OurAirports
12987,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,Brazil,JJG,SBJA,-28.68,-49.06,120,-3,S,\N,airport,OurAirports
13004,Nypari Airport,Angatja Homeland,Australia,\N,YNYP,-26.20,130.23,0,9.5,O,\N,airport,OurAirports
13006,Ihtiman Airfield,Ihtiman,Bulgaria,\N,LBHT,42.42,23.77,2113,2,E,\N,airport,OurAirports
13009,Vogtareuth Airport,Vogtareuth,Germany,\N,EDNV,47.95,12.20,1535,1,E,\N,airport,OurAirports
13011,[Duplicate] Illertissen see EDMI - ED-0425 location moved out-of-the way,Not Specified,New Zealand,\N,XXXX,89.50,0.00,0,0,U,\N,airport,OurAirports
13016,New Smyrna Beach Municipal Airport,New Smyrna Beach,United States,\N,KEVB,29.06,-80.95,10,-5,A,\N,airport,OurAirports
13018,Las Vegas Helicopters Heliport,Las vegas,United States,\N,NV03,36.11,-115.17,2133,-8,A,\N,airport,OurAirports
13019,Delta Camp Airport,Delta Camp,Botswana,\N,FBDT,-19.53,23.09,3140,2,N,\N,airport,OurAirports
13020,Hwange (Town) Airport,Hwange,Zimbabwe,WKI,FVWT,-18.36,26.52,2500,2,N,\N,airport,OurAirports
13022,Harbour (Public) Heliport,Vancouver,Canada,\N,CBC7,49.29,-123.11,2,-8,A,\N,airport,OurAirports
13023,Victoria Harbour (Camel Point) Heliport,Victoria,Canada,\N,CBF7,48.42,-123.39,15,-8,A,\N,airport,OurAirports
13032,Shushenskoye Airport,Shushenskoye,Russia,\N,UNAU,53.38,92.04,0,8,E,\N,airport,OurAirports
13066,Stockerau Airport,Stockerau,Austria,\N,LOAU,48.41,16.19,686,1,E,\N,airport,OurAirports
13069,Klaip€Ñda Airport,Klaipeda,Lithuania,KLJ,EYKL,55.71,21.24,59,2,E,\N,airport,OurAirports
13072,Iowa County Airport,MINERAL POINT,United States,\N,KMRJ,42.89,-90.24,1171,-5,A,\N,airport,OurAirports
13074,West Bend Municipal Airport,WEST BEND,United States,ETB,KETB,43.42,-88.13,887,-5,A,\N,airport,OurAirports
13075,Gaylord Regional Airport,GAYLORD,United States,GLR,KGLR,45.01,-84.70,1328,-4,A,\N,airport,OurAirports
13077,Anderson Municipal Darlington Field,ANDERSON,United States,AID,KAID,40.11,-85.61,919,-4,A,\N,airport,OurAirports
13078,Cenej Airport,Novi Sad,Serbia,QND,LYNS,45.39,19.84,266,1,E,\N,airport,OurAirports
13079,GrundarfjÌ¦rÌ¡ur Airport,Grundarfjordur,Iceland,GUU,BIGF,64.99,-23.22,17,0,U,\N,airport,OurAirports
13080,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,PCD,KPDC,43.02,-91.12,661,-6,A,\N,airport,OurAirports
13097,Cascade Heliport,Kobok,Indonesia,\N,WA98,47.51,-120.49,860,9,U,\N,airport,OurAirports
13098,Air Orlando Heliport,Orlando,United States,\N,2FD7,28.44,-81.47,120,-5,A,\N,airport,OurAirports
13106,TÌ?rshavn/Bodanes Heliport,Torshavn,Faroe Islands,\N,EKTB,62.02,-6.76,68,0,E,\N,airport,OurAirports
13112,Otjiwarongo Airport,Otjiwarongo,Namibia,OTJ,FYOW,-20.43,16.66,4859,2,U,\N,airport,OurAirports
13114,RAF Mona,Mona,United Kingdom,\N,EGOQ,53.26,-4.37,202,0,E,\N,airport,OurAirports
13120,Rerik-Zweedorf Airport,Rerik,Germany,\N,EDCR,54.08,11.65,30,1,E,\N,airport,OurAirports
13121,Fazenda Vaticano Airport,Cruz,Brazil,\N,SSVV,-21.29,-56.12,1050,-3,U,\N,airport,OurAirports
13123,Stanly County Airport,Albemarle,United States,\N,KVUJ,35.42,-80.15,609,-4,A,\N,airport,OurAirports
13124,Davidson County Airport,Lexington,United States,\N,KEXX,35.78,-80.30,733,-4,A,\N,airport,OurAirports
13126,Windwood Fly-In Resort Airport,Davis,United States,\N,WV62,39.06,-79.43,3210,-4,A,\N,airport,OurAirports
13127,Lathan Strip,Mocksville,United States,\N,5NC2,34.88,-80.62,575,-4,A,\N,airport,OurAirports
13130,Double Eagle II Airport,Albuquerque,United States,\N,KAEG,35.15,-106.79,5837,-6,A,\N,airport,OurAirports
13131,Socorro Municipal Airport,Socorro,United States,\N,KONM,34.02,-106.90,4875,-6,A,\N,airport,OurAirports
13135,Bentonville Municipal-Louise M Thaden Field,Bentonville,United States,\N,KVBT,36.35,-94.22,1296,-5,A,\N,airport,OurAirports
13137,Blue Ridge Airport,Martinsville,United States,\N,KMTV,36.63,-80.02,941,-4,A,\N,airport,OurAirports
13138,Mount Airy Surry County Airport,Mount Airy,United States,\N,KMWK,36.46,-80.55,1249,-4,A,\N,airport,OurAirports
13139,Taos Regional Airport,Taos,United States,TSM,KSKX,36.46,-105.67,7095,-6,A,\N,airport,OurAirports
13142,Raton Municipal-Crews Field,Raton,United States,RTN,KRTN,36.74,-104.50,6352,-6,A,\N,airport,OurAirports
13144,Rusk County Airport,Ladysmith,United States,\N,KRCX,45.50,-91.00,1238,-5,A,\N,airport,OurAirports
13154,Perry Lefors Field,Pampa,United States,PPA,KPPA,35.61,-101.00,3245,-5,A,\N,airport,OurAirports
13155,William R. Pogue Municipal Airport,Sand Springs,United States,\N,KOWP,36.18,-96.15,892,-5,A,\N,airport,OurAirports
13156,Marion County Regional Airport,Flippin,United States,FLP,KFLP,36.29,-92.59,719,-5,A,\N,airport,OurAirports
13158,Hutchinson County Airport,Borger,United States,BGD,KBGD,35.70,-101.39,3055,-5,A,\N,airport,OurAirports
13176,BudaÌ¦rs Airfield,Budaoers,Hungary,\N,LHBS,47.45,18.98,397,1,E,\N,airport,OurAirports
13177,JakabszÌÁllÌÁs Airport,Jakabszallas,Hungary,\N,LHJK,46.75,19.61,348,1,E,\N,airport,OurAirports
13180,St. Helena Airport,Longwood,United Kingdom,HLE,FHSH,-15.96,-5.65,1017,0,U,\N,airport,OurAirports
13183,Bonn-Hangelar Airport,Sankt-Augustin,Germany,BNJ,EDKB,50.77,7.16,197,1,E,\N,airport,OurAirports
13188,Nogliki Airport,Nogliki,Russia,NGK,UHSN,51.78,143.14,109,11,N,\N,airport,OurAirports
13189,Santa Ynez Airport,Santa Ynez,United States,SQA,KIZA,34.61,-120.08,674,-8,A,\N,airport,OurAirports
13192,Delingha Airport,Haixi,China,HXD,ZLDL,37.13,97.27,9843,8,N,\N,airport,OurAirports
13193,Qionghai Bo'ao Airport,Qionghai,China,BAR,ZJQH,19.14,110.45,30,8,N,\N,airport,OurAirports
13199,Northeim Airport,Northeim,Germany,\N,EDVN,51.71,10.04,404,1,E,\N,airport,OurAirports
13209,Reggio Emilia Airport,Reggio Emilia,Italy,\N,LIDE,44.70,10.66,152,1,E,\N,airport,OurAirports
13210,Bowen Airport,Bowen,Australia,ZBO,YBWN,-20.02,148.21,8,10,N,\N,airport,OurAirports
13211,Ulanqab Jining Airport,Wulanchabu,China,UCB,ZBUC,41.13,113.11,0,8,N,\N,airport,OurAirports
13212,Odienne Airport,Odienne,Cote d'Ivoire,KEO,DIOD,9.50,-7.57,1365,0,U,\N,airport,OurAirports
13214,Siguiri Airport,Siguiri,Guinea,GII,GUSI,11.43,-9.17,1296,0,N,\N,airport,OurAirports
13215,NzÌ©rÌ©korÌ© Airport,Nzerekore,Guinea,NZE,GUNZ,7.81,-8.70,1657,0,N,\N,airport,OurAirports
13227,Boolgeeda,Brockman,Australia,OCM,YBGD,-22.54,117.28,1871,8,O,\N,airport,OurAirports
13229,Shaoyang Wugang Airport,Shaoyang,China,WGN,ZGSY,26.80,110.64,1444,8,N,\N,airport,OurAirports
13230,9 de Maio - Teixeira de Freitas Airport,Teixeira de Freitas,Brazil,TXF,SNTF,-17.52,-39.67,344,-3,S,\N,airport,OurAirports
13233,Spartanburg Downtown Memorial Airport,Spartangurg,United States,SPA,KSPA,34.92,-81.96,801,-5,A,\N,airport,OurAirports
13243,Bajawa Soa Airport,Bajawa,Indonesia,BJW,WATB,-8.71,121.06,4326,8,U,\N,airport,OurAirports
13248,Torgau-Beilrode Airport,Gransee,Germany,\N,EDOG,51.57,13.05,0,1,E,\N,airport,OurAirports
13249,AnnobÌ?n Airport,San Antonio de Pale,Equatorial Guinea,NBN,FGAB,-1.41,5.62,82,1,N,\N,airport,OurAirports
13257,Renk Airport,Huangshan,China,\N,HSRN,11.83,32.81,1278,8,N,\N,airport,OurAirports
13260,Oyo Ollombo Airport,Oyo,Congo (Brazzaville),OLL,FCOD,-1.23,15.91,1073,1,N,\N,airport,OurAirports
13263,Port Hardy Seaplane Base,Port Hardy,Canada,\N,CAW5,50.72,-127.48,0,-8,A,\N,airport,OurAirports
13265,Tri-City Airport,Parsons,United States,PPF,KPPF,37.33,-95.51,900,-6,A,\N,airport,OurAirports
13266,Boun Neau Airport,Phongsaly,Laos,PCQ,VLFL,21.65,101.90,3050,7,N,\N,airport,OurAirports
13267,Waycross Ware County Airport,Waycross,United States,AYS,KAYS,31.25,-82.40,142,-5,A,\N,airport,OurAirports
13268,Blaise Diagne International Airport,Diass,Senegal,DSS,GOBD,14.67,-17.07,290,0,N,\N,airport,OurAirports
13269,Mid-State Regional Airport,Philipsburg,United States,\N,KPSB,40.88,-78.09,1948,-5,A,\N,airport,OurAirports
13271,Greater Portsmouth Regional Airport,Portsmouth,United States,PMH,KPMH,38.84,-82.85,663,-5,A,\N,airport,OurAirports
13306,Coonawarra Airport,Coonawarra,Australia,\N,YCNQ,-37.28,140.80,0,9.5,O,\N,airport,OurAirports
13307,Naracoorte Airport,Naracoorte,Australia,NAC,YNRC,-36.99,140.73,169,9.5,O,\N,airport,OurAirports
13309,Camilla Mitchell County Airport,Camilla,United States,\N,KCXU,31.21,-84.24,175,-5,U,\N,airport,OurAirports
13311,Clarenville Airport,Clarenville,Canada,\N,CCZ3,48.27,-53.92,199,-3.5,A,\N,airport,OurAirports
13315,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,PGZ,SSZW,-25.18,-50.14,2588,-3,S,\N,airport,OurAirports
13334,Palenque International Airport,Palenque,Mexico,PQM,MMPQ,17.53,-92.02,200,-5,U,\N,airport,OurAirports
13335,Caloundra Airport,Caloundra,Australia,CUD,YCDR,-26.80,153.10,12,10,N,\N,airport,OurAirports
13336,Clarks Point Airport,Clarks Point,United States,CLP,PFCL,58.83,-158.53,80,-9,A,\N,airport,OurAirports
13339,Ospika Airport,Williston Lake,Canada,\N,CBA9,56.28,-124.05,2300,-8,A,\N,airport,OurAirports
13341,Charlottetown Airport,Charlottetown,Canada,\N,CCH4,52.76,-56.12,209,-3.5,A,\N,airport,OurAirports
13342,Doris Lake,Doris Lake,Canada,JOJ,CDL7,68.13,-106.59,50,-7,A,\N,airport,OurAirports
13344,Costa Esmeralda Airport,Tola,Nicaragua,ECI,MNCE,11.43,-86.03,84,-6,N,\N,airport,OurAirports
13346,Monte Cristi Airport,Montecristi,Dominican Republic,\N,MDMC,19.87,-71.65,121,-4,N,\N,airport,OurAirports
13347,El Papalon Airport,San Miguel,El Salvador,\N,MSSM,13.44,-88.13,283,-6,N,\N,airport,OurAirports
13354,Sandpoint Airport,Sandpoint,United States,\N,KSZT,48.30,-116.56,2131,-8,A,\N,airport,OurAirports
13355,Attu Heliport,Attu,Greenland,QGQ,BGAT,67.94,-53.62,32,-3,N,\N,airport,OurAirports
13356,Kangaatsiaq Heliport,Kangaatsiaq,Greenland,QPW,BGKA,68.31,-53.46,17,-3,N,\N,airport,OurAirports
13357,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,QJE,BGKT,68.86,-53.12,18,-3,N,\N,airport,OurAirports
13358,Niaqornaarsuk Heliport,Niaqornaarsuk,Greenland,\N,BGNK,68.24,-52.85,152,-3,N,\N,airport,OurAirports
13359,Ilimanaq Heliport,Ilimanaq,Greenland,XIQ,BGIL,69.08,-51.11,52,-3,N,\N,airport,OurAirports
13360,Qeqertaq Heliport,Qeqertaq,Greenland,QQT,BGQE,70.00,-51.30,69,-3,N,\N,airport,OurAirports
13361,Saqqaq Heliport,Saqqaq,Greenland,\N,BGSQ,70.01,-51.93,38,-3,N,\N,airport,OurAirports
13363,Savissivik Heliport,Savissivik,Greenland,\N,BGSV,76.02,-65.12,24,-4,N,\N,airport,OurAirports
13364,Siorapaluk Heliport,Siorapaluk,Greenland,\N,BGSI,77.79,-70.64,102,-4,N,\N,airport,OurAirports
13365,Aappilattoq (Qaasuitsup) Heliport,Aappilattoq,Greenland,\N,BGAG,72.89,-55.60,42,-3,N,\N,airport,OurAirports
13366,Innarsuit Heliport,Innaarsuit,Greenland,\N,BGIN,73.20,-56.01,95,-3,N,\N,airport,OurAirports
13367,Kangersuatsiaq Heliport,Kangersuatsiaq,Greenland,\N,BGKS,72.38,-55.54,112,-3,N,\N,airport,OurAirports
13368,Kullorsuaq Heliport,Kullorsuaq,Greenland,\N,BGKQ,74.58,-57.23,148,-3,N,\N,airport,OurAirports
13369,Nuussuaq Heliport,Nuussuaq,Greenland,\N,BGNU,74.11,-57.07,184,-3,N,\N,airport,OurAirports
13370,Tasiusaq (Qaasuitsup) Heliport,Tasiusaq,Greenland,\N,BGTA,73.37,-56.06,181,-3,N,\N,airport,OurAirports
13371,Upernavik Kujalleq Heliport,Upernavik Kujalleq,Greenland,\N,BGKL,72.15,-55.53,92,-3,N,\N,airport,OurAirports
13372,Aappilattoq (Kujalleq) Heliport,Aappilattoq,Greenland,\N,BGAQ,60.15,-44.29,30,-3,U,\N,airport,OurAirports
13373,Tasiusaq (Kujalleq) Heliport,Tasiusaq,Greenland,\N,BGTQ,60.19,-44.81,21,-3,N,\N,airport,OurAirports
13374,Narsaq Kujalleq Heliport,Narsaq Kujalleq,Greenland,\N,BGFD,60.00,-44.66,44,-3,N,\N,airport,OurAirports
13375,Ikamiut Heliport,Ikamiut,Greenland,QJI,BGIT,68.63,-51.83,49,-3,N,\N,airport,OurAirports
13377,Ammassivik Heliport,Ammassivik,Greenland,\N,BGAS,60.60,-45.38,71,-3,N,\N,airport,OurAirports
13378,Eqalugaarsuit Heliport,Eqalugaarsuit,Greenland,QFG,BGET,60.62,-45.91,9,-3,N,\N,airport,OurAirports
13379,Qassimiut Heliport,Qassimiut,Greenland,\N,BGQT,60.78,-47.16,29,-3,N,\N,airport,OurAirports
13380,Tiniteqilaaq Heliport,Tiniteqilaaq,Greenland,\N,BGTN,65.89,-37.78,15,-3,N,\N,airport,OurAirports
13381,Isortoq Heliport,Isortoq,Greenland,\N,BGIS,65.55,-38.98,92,-3,N,\N,airport,OurAirports
13382,Kuummiut Heliport,Kuummiit,Greenland,\N,BGKM,65.86,-37.00,89,-3,N,\N,airport,OurAirports
13383,Sermiligaaq Heliport,Sermiligaaq,Greenland,\N,BGSG,65.91,-36.38,33,-3,N,\N,airport,OurAirports
13384,Ikerassaarsuk Heliport,Ikerasaarsuk,Greenland,QRY,BGIK,68.14,-53.44,165,-3,N,\N,airport,OurAirports
13385,Illorsuit Heliport,Illorsuit,Greenland,\N,BGLL,71.24,-53.56,154,-3,N,\N,airport,OurAirports
13386,Nuugaatsiaq Heliport,Nuugaatsiaq,Greenland,\N,BGNQ,71.54,-53.21,57,-3,N,\N,airport,OurAirports
13387,Saattut Heliport,Saattut,Greenland,\N,BGST,70.81,-51.63,131,-3,N,\N,airport,OurAirports
13388,Ikerasak Heliport,Ikerasak,Greenland,\N,BGIA,70.50,-51.30,66,-3,N,\N,airport,OurAirports
13389,Niaqornat Heliport,Niaqornat,Greenland,\N,BGNT,70.79,-53.66,10,-3,N,\N,airport,OurAirports
13390,Ukkusissat Heliport,Ukkusissat,Greenland,\N,BGUT,71.05,-51.89,223,-3,N,\N,airport,OurAirports
13397,Olhos D`ÌÁgua Airport,Agua Boa,Brazil,\N,SWHP,-14.02,-52.15,1506,-4,S,\N,airport,OurAirports
13398,Novo Progresso Airport,Novo Progresso,Brazil,NPR,SJNP,-7.13,-55.40,794,-3,S,\N,airport,OurAirports
13399,Adolino Bedin Regional Airport,Sorriso,Brazil,SMT,SBSO,-12.48,-55.67,1266,-4,S,\N,airport,OurAirports
13400,Serra da Capivara Airport,Sao Raimundo Nonato,Brazil,\N,SWKQ,-9.08,-42.64,1362,-3,S,\N,airport,OurAirports
13401,EncarnaciÌ?n Airport,Encarnacion,Paraguay,ENO,SGEN,-27.23,-55.84,659,-4,S,\N,airport,OurAirports
13402,Amatopo Airstrip,Amatopo,Suriname,\N,SMAM,3.55,-57.63,0,-3,N,\N,airport,OurAirports
13403,Poeketi Airstrip,Poeketi,Suriname,\N,SMPE,4.13,-54.62,0,-3,N,\N,airport,OurAirports
13404,Godo Holo Airstrip,Pikienkondre of Miranda,Suriname,\N,SMGH,4.06,-54.79,280,-3,N,\N,airport,OurAirports
13405,Anholt Airport,Anholt,Denmark,\N,EKAT,56.70,11.56,23,1,E,\N,airport,OurAirports
13411,St Pierre d'OlÌ©ron Airfield,Saint Pierre d'Oleron,France,\N,LFDP,45.96,-1.32,20,-1,E,\N,airport,OurAirports
13412,Semur En Auxois Airfield,Semur en Auxois,France,\N,LFGQ,47.48,4.34,1053,-1,E,\N,airport,OurAirports
13415,Urzhar Airport,Urzhar,Kazakhstan,UZR,UASU,47.09,81.67,0,6,U,\N,airport,OurAirports
13416,Pyramiden Heliport,Pyramiden,Norway,\N,ENPY,78.65,16.34,6,1,E,\N,airport,OurAirports
13421,Lipki Air Base,Minsk,Belarus,\N,UMMI,53.91,27.71,0,3,N,\N,airport,OurAirports
13422,Zermatt  Heliport,Zermatt,Switzerland,\N,LSEZ,46.03,7.75,0,1,E,\N,airport,OurAirports
13423,Nikolskoye Airport,Nikolskoye,Russia,\N,UHPX,55.18,166.05,49,12,N,\N,airport,OurAirports
13424,Tilichiki Airport,Tilichiki,Russia,\N,UHPT,60.38,166.03,7,12,N,\N,airport,OurAirports
13425,Nyurba Airport,Nyurba,Russia,NYR,UENN,63.29,118.34,394,9,N,\N,airport,OurAirports
13426,Sakkyryr Airport,Batagay-Alyta,Russia,SUK,UEBS,67.79,130.39,1686,9,N,\N,airport,OurAirports
13427,Ust-Kuyga Airport,Ust-Kuyga,Russia,UKG,UEBT,70.01,135.65,315,10,N,\N,airport,OurAirports
13428,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,VHV,UENI,63.46,120.27,411,9,N,\N,airport,OurAirports
13429,Mendeleyevo Airport,Yuzhno-Kurilsk,Russia,DEE,UHSM,43.96,145.68,584,11,N,\N,airport,OurAirports
13430,Yamburg Airport,Yamburg,Russia,\N,USMQ,67.99,75.10,108,5,N,\N,airport,OurAirports
13431,Shakhtyorsk Airport,Shakhtyorsk,Russia,EKS,UHSK,49.19,142.08,50,11,N,\N,airport,OurAirports
13432,Talakan Airport,Talakan,Russia,TLK,UECT,59.88,111.04,1329,9,U,\N,airport,OurAirports
13433,Mama Airport,Mama,Russia,\N,UIKM,58.31,112.89,659,8,N,\N,airport,OurAirports
13435,Aarhus Seaplne Terminal,Aarhus,Denmark,\N,EKAC,56.15,10.25,0,2,E,\N,airport,OurAirports
13436,Oakland Troy Airport,Troy,United States,\N,KVLL,42.54,-83.18,727,-5,A,\N,airport,OurAirports
13437,Stratford Municipal Airport,Stratford,Canada,\N,CYSA,43.42,-80.93,1215,-5,A,\N,airport,OurAirports
13438,Edmundston Airport,Edmundston,Canada,\N,CYES,47.49,-68.48,490,-4,A,\N,airport,OurAirports
13439,Red Dog Airport,Red Dog,United States,RDB,PADG,68.03,-162.90,969,-9,A,\N,airport,OurAirports
13447,Impfondo Airport,Impfondo,Congo (Brazzaville),ION,FCOI,1.62,18.07,1099,1,N,\N,airport,OurAirports
13448,El Bayadh Airport,El Bayadh,Algeria,EBH,DAOY,33.72,1.09,4493,1,N,\N,airport,OurAirports
